Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA,AAPL,INTC,NFLX,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,142.7951202392578,49.663612365722656,52.05500030517578,20.3205509185791,233.03334045410156,146.13999938964844,53.91999816894531,52.05500030517578,20.365999221801758,233.03334045410156,147.11000061035156,54.130001068115234,52.683998107910156,20.56999969482422,238.77667236328125,145.6300048828125,53.72999954223633,51.93899917602539,20.209999084472656,232.5433349609375,146.35000610351562,53.86000061035156,52.400001525878906,20.52400016784668,237.3000030517578,54126800,19256000,19198000,178497000,46869000
2021-08-09,142.7462615966797,49.78335189819336,51.99700164794922,20.24970817565918,237.9199981689453,146.08999633789062,54.04999923706055,51.99700164794922,20.295000076293945,237.9199981689453,146.6999969482422,54.40999984741211,52.266998291015625,20.507999420166016,239.67666625976562,145.52000427246094,53.83000183105469,51.79899978637695,20.14299964904785,235.0433349609375,146.1999969482422,54.08000183105469,52.1150016784668,20.445999145507812,236.72332763671875,48908700,14670100,13678000,146443000,44145900
2021-08-10,142.26747131347656,49.682037353515625,51.58399963378906,19.891511917114258,236.663330078125,145.60000610351562,53.939998626708984,51.58399963378906,19.93600082397461,236.663330078125,147.7100067138672,54.38999938964844,52.07899856567383,20.43000030517578,238.8633270263672,145.3000030517578,53.5099983215332,51.297000885009766,19.834999084472656,233.9600067138672,146.44000244140625,54.2400016784668,52.0,20.32200050354004,237.99667358398438,69023100,16215700,19605000,179238000,40296900
2021-08-11,142.52151489257812,49.866249084472656,51.2400016784668,19.655044555664062,235.94000244140625,145.86000061035156,54.13999938964844,51.2400016784668,19.698999404907227,235.94000244140625,146.72000122070312,54.36000061035156,51.957000732421875,20.048999786376953,238.39332580566406,145.52999877929688,53.84000015258789,50.97700119018555,19.43000030517578,234.73666381835938,146.0500030517578,54.2599983215332,51.70000076293945,20.042999267578125,237.57000732421875,48493500,18590800,16739000,185925000,29401800
2021-08-12,145.482177734375,49.3136100769043,51.071998596191406,19.86058235168457,240.75,148.88999938964844,53.540000915527344,51.071998596191406,19.905000686645508,240.75,149.0500030517578,54.18000030517578,51.29999923706055,20.02899932861328,240.93333435058594,145.83999633789062,53.2599983215332,50.720001220703125,19.6200008392334,233.13333129882812,146.19000244140625,54.16999816894531,51.18600082397461,19.8700008392334,235.44667053222656,72282600,15070100,16857000,151652000,52377300
2021-08-13,145.68736267089844,49.26755905151367,51.59199905395508,20.14295196533203,239.05667114257812,149.10000610351562,53.4900016784668,51.59199905395508,20.187999725341797,239.05667114257812,149.44000244140625,53.560001373291016,52.14400100708008,20.214000701904297,243.3000030517578,148.27000427246094,53.060001373291016,51.1510009765625,19.85099983215332,238.1133270263672,148.97000122070312,53.5,51.263999938964844,19.905000686645508,241.23666381835938,59375000,15281100,21777000,183063000,50194500
2021-08-16,147.66111755371094,49.2491340637207,51.79199981689453,19.905485153198242,228.72332763671875,151.1199951171875,53.470001220703125,51.79199981689453,19.950000762939453,228.72332763671875,151.19000244140625,53.4900016784668,52.3380012512207,20.28700065612793,236.5,146.47000122070312,53.0,51.22999954223633,19.452999114990234,225.46665954589844,148.5399932861328,53.22999954223633,51.52399826049805,20.135000228881836,235.02333068847656,103296000,17690300,20328000,210876000,68032200
2021-08-17,146.75242614746094,48.53071212768555,51.89099884033203,19.414579391479492,221.90333557128906,150.19000244140625,52.689998626708984,51.89099884033203,19.45800018310547,221.90333557128906,151.67999267578125,53.18000030517578,52.07899856567383,19.770000457763672,224.86000061035156,149.08999633789062,52.220001220703125,51.41999816894531,19.267000198364258,216.27999877929688,150.22999572753906,53.16999816894531,51.547000885009766,19.684999465942383,224.22000122070312,92229700,22014900,23098000,204585000,71163900
2021-08-18,143.01010131835938,48.07018280029297,52.1870002746582,18.997512817382812,229.663330078125,146.36000061035156,52.189998626708984,52.1870002746582,19.040000915527344,229.663330078125,150.72000122070312,53.029998779296875,52.63800048828125,19.634000778198242,231.92333984375,146.14999389648438,52.11000061035156,51.8650016784668,19.0,223.11666870117188,149.8000030517578,52.599998474121094,52.0,19.5,223.25,86326000,15061700,25820000,285913000,61048200
2021-08-19,143.34230041503906,48.30044937133789,54.37099838256836,19.75382423400879,224.49000549316406,146.6999969482422,52.439998626708984,54.37099838256836,19.79800033569336,224.49000549316406,148.0,52.66999816894531,54.8390007019043,20.4950008392334,228.85000610351562,144.5,51.58000183105469,52.1870002746582,18.761999130249023,222.52999877929688,145.02999877929688,52.04999923706055,52.27399826049805,19.493999481201172,226.07000732421875,86960300,22999400,74973000,766555000,42940500
2021-08-20,144.7981719970703,47.904388427734375,54.6879997253418,20.769546508789062,226.75332641601562,148.19000244140625,52.0099983215332,54.6879997253418,20.81599998474121,226.75332641601562,148.5,52.380001068115234,55.138999938964844,20.864999771118164,230.7100067138672,146.77999877929688,51.41999816894531,53.90999984741211,19.933000564575195,224.56666564941406,147.44000244140625,52.15999984741211,54.50899887084961,19.990999221801758,227.61666870117188,60549600,25728300,37764000,675741000,44525700
2021-08-23,146.2833709716797,49.02808380126953,55.33300018310547,21.908998489379883,235.43333435058594,149.7100067138672,53.22999954223633,55.33300018310547,21.95800018310547,235.43333435058594,150.19000244140625,53.540000915527344,55.55500030517578,21.996999740600586,237.3766632080078,147.88999938964844,52.47999954223633,54.374000549316406,20.950000762939453,226.9166717529297,148.30999755859375,52.59000015258789,54.597999572753906,20.97100067138672,228.47999572753906,60131800,23976300,26020000,575807000,60794700
2021-08-24,146.1954345703125,49.56230926513672,55.340999603271484,21.74436378479004,236.163330078125,149.6199951171875,53.810001373291016,55.340999603271484,21.792999267578125,236.163330078125,150.86000061035156,53.970001220703125,55.53099822998047,21.958999633789062,238.4066619873047,149.14999389648438,53.310001373291016,54.926998138427734,21.53499984741211,234.2133331298828,149.4499969482422,53.560001373291016,55.14799880981445,21.753000259399414,236.89332580566406,48606400,20348800,21095000,297299000,39249300
2021-08-25,144.9642791748047,49.56230926513672,54.757999420166016,22.16343116760254,237.06666564941406,148.36000061035156,53.810001373291016,54.757999420166016,22.21299934387207,237.06666564941406,150.32000732421875,54.22999954223633,55.284000396728516,22.469999313354492,238.99000549316406,147.8000030517578,53.72999954223633,54.54499816894531,21.722000122070312,234.6666717529297,149.80999755859375,54.08000183105469,55.01599884033203,21.73699951171875,235.67666625976562,58991300,15048400,20656000,347701000,37936800
2021-08-26,144.16305541992188,48.935977935791016,55.012001037597656,22.018756866455078,233.72000122070312,147.5399932861328,53.130001068115234,55.012001037597656,22.06800079345703,233.72000122070312,149.1199951171875,53.75,55.2599983215332,22.34000015258789,238.46665954589844,147.50999450683594,52.970001220703125,54.59000015258789,21.790000915527344,232.5399932861328,148.35000610351562,53.75,54.61600112915039,22.200000762939453,236.10333251953125,48597200,19570000,15955000,237940000,39642900
2021-08-27,145.19882202148438,49.635990142822266,55.891998291015625,22.585491180419922,237.30667114257812,148.60000610351562,53.88999938964844,55.891998291015625,22.63599967956543,237.30667114257812,148.75,53.939998626708984,56.41699981689453,22.722000122070312,238.3333282470703,146.8300018310547,52.91999816894531,54.92499923706055,22.16699981689453,234.03334045410156,147.47999572753906,53.36000061035156,55.15999984741211,22.18400001525879,235.0,55802400,16525000,32526000,304722000,41501400
2021-08-30,149.61534118652344,49.682037353515625,56.61800003051758,22.637372970581055,243.6366729736328,153.1199951171875,53.939998626708984,56.61800003051758,22.687999725341797,243.6366729736328,153.49000549316406,54.869998931884766,56.715999603271484,23.042999267578125,243.6666717529297,148.61000061035156,53.7599983215332,55.64500045776367,22.551000595092773,237.57666015625,149.0,54.2599983215332,55.724998474121094,22.829999923706055,238.24000549316406,90956700,14581300,24348000,262580000,55812600
2021-08-31,148.35488891601562,49.792564392089844,56.91899871826172,22.3389892578125,245.24000549316406,151.8300018310547,54.060001373291016,56.91899871826172,22.385000228881836,245.24000549316406,152.8000030517578,54.5,56.948001861572266,22.69499969482422,246.79666137695312,151.2899932861328,53.65999984741211,56.1609992980957,22.1200008392334,242.14666748046875,152.66000366210938,54.439998626708984,56.61199951171875,22.69499969482422,244.3333282470703,86453100,22350100,24319000,259850000,62566200
2021-09-01,149.019287109375,49.433349609375,58.207000732421875,22.394872665405273,244.69667053222656,152.50999450683594,53.66999816894531,58.207000732421875,22.44099998474121,244.69667053222656,154.97999572753906,54.15999984741211,59.099998474121094,22.69700050354004,247.3300018310547,152.33999633789062,53.529998779296875,56.900001525878906,22.35700035095215,243.7566680908203,152.8300018310547,54.11000061035156,56.900001525878906,22.485000610351562,244.69332885742188,80313700,18615000,56262000,201767000,39612900
2021-09-02,150.13323974609375,49.48861312866211,58.85499954223633,22.349964141845703,244.1300048828125,153.64999389648438,53.72999954223633,58.85499954223633,22.395999908447266,244.1300048828125,154.72000122070312,53.88999938964844,59.875999450683594,22.593000411987305,246.99000549316406,152.39999389648438,53.349998474121094,58.36800003051758,22.295000076293945,243.51333618164062,153.8699951171875,53.79999923706055,58.36800003051758,22.51799964904785,244.8333282470703,71115500,15869500,61799000,187834000,38331900
2021-09-03,150.76834106445312,49.28597640991211,59.053001403808594,22.796043395996094,244.52333068847656,154.3000030517578,53.5099983215332,59.053001403808594,22.843000411987305,244.52333068847656,154.6300048828125,54.08000183105469,59.1879997253418,22.986000061035156,244.6666717529297,153.08999633789062,53.31999969482422,58.31399917602539,22.200000762939453,241.39999389648438,153.75999450683594,53.439998626708984,58.58000183105469,22.325000762939453,244.0833282470703,57808700,13456200,26812000,280532000,45738300
2021-09-07,153.1036376953125,49.4149284362793,60.67100143432617,22.61541748046875,250.97332763671875,156.69000244140625,53.650001525878906,60.67100143432617,22.66200065612793,250.97332763671875,157.25999450683594,53.95000076293945,61.3849983215332,22.89900016784668,253.39999389648438,154.38999938964844,53.439998626708984,59.39899826049805,22.52199935913086,246.4199981689453,154.97000122070312,53.56999969482422,59.46900177001953,22.83300018310547,246.6666717529297,82278300,13915000,58214000,198107000,60119400
2021-09-08,151.559814453125,49.341251373291016,60.60499954223633,22.29308319091797,251.2899932861328,155.11000061035156,53.56999969482422,60.60499954223633,22.339000701904297,251.2899932861328,157.0399932861328,53.91999816894531,61.560001373291016,22.610000610351562,254.81666564941406,153.97999572753906,52.9900016784668,59.57099914550781,21.976999282836914,246.92333984375,156.97999572753906,53.72999954223633,60.38399887084961,22.51300048828125,253.86000061035156,74420200,18235100,54245000,254434000,56379000
2021-09-09,150.5436248779297,49.184661865234375,59.75400161743164,22.13141632080078,251.6199951171875,154.07000732421875,53.400001525878906,59.75400161743164,22.177000045776367,251.6199951171875,156.11000061035156,53.88999938964844,60.944000244140625,22.538000106811523,254.03334045410156,153.9499969482422,53.34000015258789,59.654998779296875,22.131000518798828,250.5433349609375,155.49000549316406,53.65999984741211,60.64699935913086,22.312000274658203,251.1366729736328,57305700,13495800,29542000,196856000,42233100
2021-09-10,145.56033325195312,49.589935302734375,59.87200164794922,22.431795120239258,245.42333984375,148.97000122070312,53.84000015258789,59.87200164794922,22.47800064086914,245.42333984375,155.47999572753906,54.97999954223633,60.94499969482422,22.625999450683594,254.20333862304688,148.6999969482422,53.810001373291016,59.367000579833984,22.270000457763672,244.83999633789062,155.0,53.849998474121094,59.816001892089844,22.347999572753906,253.1999969482422,140893200,20324700,39508000,248376000,45552600
2021-09-13,146.12704467773438,50.64915084838867,58.92900085449219,22.106470108032227,247.6666717529297,149.5500030517578,54.9900016784668,58.92900085449219,22.152000427246094,247.6666717529297,151.4199981689453,55.4900016784668,59.856998443603516,22.964000701904297,248.25999450683594,148.75,54.40999984741211,58.27799987792969,21.857999801635742,236.28334045410156,150.6300048828125,54.61000061035156,59.856998443603516,22.68400001525879,246.73666381835938,102404300,22639200,30629000,297500000,68857500
2021-09-14,144.72979736328125,50.21625518798828,57.7760009765625,22.196287155151367,248.163330078125,148.1199951171875,54.52000045776367,57.7760009765625,22.242000579833984,248.163330078125,151.07000732421875,55.439998626708984,58.72800064086914,22.40999984741211,251.49000549316406,146.91000366210938,54.27000045776367,57.555999755859375,22.086000442504883,245.46665954589844,150.35000610351562,55.369998931884766,58.48899841308594,22.274999618530273,247.52333068847656,109296300,22072700,34570000,199755000,55574700
2021-09-15,145.6189727783203,50.768890380859375,58.2869987487793,22.295076370239258,251.94332885742188,149.02999877929688,55.119998931884766,58.2869987487793,22.340999603271484,251.94332885742188,149.44000244140625,55.150001525878906,58.46200180053711,22.367000579833984,252.2866668701172,146.3699951171875,54.41999816894531,57.5369987487793,21.965999603271484,246.1199951171875,148.55999755859375,54.66999816894531,57.81700134277344,22.30900001525879,248.3333282470703,83281300,18796200,27556000,166538000,46073100
2021-09-16,145.38446044921875,50.50178909301758,58.650001525878906,22.196287155151367,252.3300018310547,148.7899932861328,54.83000183105469,58.650001525878906,22.242000579833984,252.3300018310547,148.97000122070312,54.95000076293945,58.74800109863281,22.277000427246094,252.97000122070312,147.22000122070312,54.2400016784668,57.77199935913086,21.927000045776367,249.20333862304688,148.44000244140625,54.86000061035156,58.43000030517578,22.183000564575195,250.94332885742188,68034100,19863100,18320000,156033000,41770200
2021-09-17,142.71693420410156,49.976776123046875,58.935001373291016,21.8549861907959,253.163330078125,146.05999755859375,54.2599983215332,58.935001373291016,21.899999618530273,253.163330078125,148.82000732421875,54.59000015258789,59.02799987792969,22.320999145507812,253.67999267578125,145.75999450683594,53.66999816894531,58.084999084472656,21.829999923706055,250.0,148.82000732421875,54.59000015258789,58.78499984741211,22.299999237060547,252.38333129882812,129868800,35359200,41451000,294503000,84612600
2021-09-20,139.66835021972656,48.79781723022461,57.542999267578125,21.06960105895996,243.38999938964844,142.94000244140625,52.97999954223633,57.542999267578125,21.113000869750977,243.38999938964844,144.83999633789062,53.5,59.15299987792969,21.433000564575195,247.3333282470703,141.27000427246094,52.31999969482422,56.80799865722656,20.66200065612793,239.5399932861328,143.8000030517578,53.209999084472656,58.67900085449219,21.145999908447266,244.85333251953125,123478900,35051900,37322000,349440000,74273100
2021-09-21,140.14715576171875,48.69650650024414,57.31399917602539,21.202327728271484,246.4600067138672,143.42999267578125,52.869998931884766,57.31399917602539,21.246000289916992,246.4600067138672,144.60000610351562,53.45000076293945,58.1879997253418,21.424999237060547,248.24667358398438,142.77999877929688,52.83000183105469,56.9370002746582,20.950000762939453,243.47999572753906,143.92999267578125,53.20000076293945,57.83100128173828,21.41699981689453,244.92999267578125,75834000,17968900,22509000,204688000,48992100
2021-09-22,142.51174926757812,49.27676773071289,59.064998626708984,21.895896911621094,250.64666748046875,145.85000610351562,53.5,59.064998626708984,21.94099998474121,250.64666748046875,146.42999267578125,53.869998931884766,59.564998626708984,21.959999084472656,251.22332763671875,143.6999969482422,53.0,57.96900177001953,21.195999145507812,246.3733367919922,144.4499969482422,53.400001525878906,57.96900177001953,21.365999221801758,247.8433380126953,76404300,18594100,40218000,268726000,45378900
2021-09-23,143.46932983398438,49.764930725097656,59.32600021362305,22.4357852935791,251.2133331298828,146.8300018310547,54.029998779296875,59.32600021362305,22.48200035095215,251.2133331298828,147.0800018310547,54.29999923706055,59.93199920654297,22.53499984741211,252.73333740234375,145.63999938964844,53.599998474121094,58.91299819946289,21.889999389648438,249.30667114257812,146.64999389648438,53.75,59.07899856567383,22.139999389648438,251.6666717529297,64838200,16474300,25262000,248555000,35842500
2021-09-24,143.5572509765625,49.93994140625,59.23899841308594,22.035612106323242,258.1300048828125,146.9199981689453,54.220001220703125,59.23899841308594,22.08099937438965,258.1300048828125,147.47000122070312,54.41999816894531,59.29800033569336,22.14900016784668,258.26666259765625,145.55999755859375,53.72999954223633,58.36399841308594,21.861000061035156,248.18666076660156,145.66000366210938,53.779998779296875,59.25,22.06999969482422,248.6300048828125,53477900,12976200,21262000,217655000,64119000
2021-09-27,142.04275512695312,50.3452033996582,59.263999938964844,21.6154727935791,263.78668212890625,145.3699951171875,54.65999984741211,59.263999938964844,21.65999984741211,263.78668212890625,145.9600067138672,54.869998931884766,59.358001708984375,21.798999786376953,266.3333435058594,143.82000732421875,53.81999969482422,57.69300079345703,21.325000762939453,256.4366760253906,145.47000122070312,53.939998626708984,58.79499816894531,21.709999084472656,257.7066650390625,74150700,13899900,25047000,245215000,84212100
2021-09-28,138.6619110107422,49.7373046875,58.3849983215332,20.656452178955078,259.1866760253906,141.91000366210938,54.0,58.3849983215332,20.698999404907227,259.1866760253906,144.75,54.59000015258789,59.95399856567383,21.41900062561035,265.21331787109375,141.69000244140625,53.959999084472656,58.01599884033203,20.650999069213867,255.39332580566406,143.25,54.18000030517578,58.900001525878906,21.214000701904297,262.3999938964844,108972300,24691300,44311000,343069000,76144200
2021-09-29,139.5608673095703,49.26755905151367,59.90599822998047,20.474822998046875,260.4366760253906,142.8300018310547,53.4900016784668,59.90599822998047,20.517000198364258,260.4366760253906,144.4499969482422,54.04999923706055,60.987998962402344,21.017000198364258,264.5,142.02999877929688,53.18000030517578,58.80099868774414,20.466999053955078,256.8933410644531,142.47000122070312,54.0,58.9010009765625,20.940000534057617,259.9333190917969,74602000,20514300,62210000,218394000,62828700
2021-09-30,138.26133728027344,49.07414245605469,61.034000396728516,20.673418045043945,258.49334716796875,141.5,53.279998779296875,61.034000396728516,20.715999603271484,258.49334716796875,144.3800048828125,53.97999954223633,61.900001525878906,21.06599998474121,263.0433349609375,141.27999877929688,53.2599983215332,60.80500030517578,20.687999725341797,258.3333435058594,143.66000366210938,53.7599983215332,60.80500030517578,20.76799964904785,260.3333435058594,89056700,20534100,66126000,221009000,53868000
2021-10-01,139.38499450683594,49.60835266113281,61.314998626708984,20.699365615844727,258.40667724609375,142.64999389648438,53.86000061035156,61.314998626708984,20.742000579833984,258.40667724609375,142.9199981689453,54.11000061035156,61.499000549316406,20.858999252319336,260.260009765625,139.11000061035156,53.04999923706055,59.750999450683594,20.202999114990234,254.52999877929688,141.89999389648438,53.650001525878906,60.42399978637695,20.75,259.4666748046875,94639600,19895100,40908000,240978000,51094200
2021-10-04,135.95535278320312,49.2491340637207,60.334999084472656,19.69144058227539,260.510009765625,139.13999938964844,53.470001220703125,60.334999084472656,19.73200035095215,260.510009765625,142.2100067138672,54.33000183105469,62.612998962402344,20.54199981689453,268.989990234375,138.27000427246094,53.08000183105469,59.46799850463867,19.55500030517578,258.7066650390625,141.75999450683594,53.93000030517578,61.3390007019043,20.503999710083008,265.5,98322000,27353300,49959000,345635000,91449900
2021-10-05,137.88023376464844,49.691246032714844,63.48099899291992,20.408958435058594,260.1966552734375,141.11000061035156,53.95000076293945,63.48099899291992,20.451000213623047,260.1966552734375,142.24000549316406,54.34000015258789,64.03900146484375,20.648000717163086,265.7699890136719,139.36000061035156,53.47999954223633,60.68899917602539,19.854000091552734,258.0666809082031,139.49000549316406,53.54999923706055,60.694000244140625,19.950000762939453,261.6000061035156,80861100,18129400,95343000,279282000,55297800
2021-10-06,138.74989318847656,49.71887969970703,63.90999984741211,20.657451629638672,260.9166564941406,142.0,53.97999954223633,63.90999984741211,20.700000762939453,260.9166564941406,142.14999389648438,54.06999969482422,63.98699951171875,20.719999313354492,262.2200012207031,138.3699951171875,53.06999969482422,62.63600158691406,20.079999923706055,257.739990234375,139.47000122070312,53.47999954223633,62.81800079345703,20.1200008392334,258.73333740234375,83221100,20059600,45804000,297202000,43898400
2021-10-07,140.0103302001953,49.903099060058594,63.185001373291016,21.031679153442383,264.53668212890625,143.2899932861328,54.18000030517578,63.185001373291016,21.075000762939453,264.53668212890625,144.22000122070312,54.9900016784668,64.68399810791016,21.32200050354004,268.3333435058594,142.72000122070312,54.119998931884766,63.04499816894531,20.972000122070312,261.1266784667969,143.05999755859375,54.31999969482422,64.2229995727539,21.091999053955078,261.82000732421875,61732700,20704400,35569000,256919000,57587400
2021-10-08,139.62925720214844,49.56230926513672,63.26599884033203,20.78818130493164,261.8299865722656,142.89999389648438,53.810001373291016,63.26599884033203,20.83099937438965,261.8299865722656,144.17999267578125,54.58000183105469,64.37999725341797,21.20599937438965,265.4599914550781,142.55999755859375,53.70000076293945,63.08599853515625,20.774999618530273,260.3033447265625,144.02999877929688,54.54999923706055,63.41699981689453,21.10099983215332,265.4033203125,58773200,16068000,32721000,151258000,50215800
2021-10-11,139.54132080078125,49.22150802612305,62.70399856567383,20.65245819091797,263.9800109863281,142.80999755859375,53.439998626708984,62.70399856567383,20.69499969482422,263.9800109863281,144.80999755859375,54.40999984741211,63.94200134277344,21.062999725341797,267.0799865722656,141.80999755859375,53.41999816894531,62.678001403808594,20.51099967956543,261.8333435058594,142.27000427246094,53.810001373291016,63.31999969482422,20.575000762939453,262.54998779296875,64452200,14398800,28625000,163388000,42600900
2021-10-12,138.2710723876953,48.0517578125,62.49399948120117,20.628509521484375,268.5733337402344,141.50999450683594,52.16999816894531,62.49399948120117,20.67099952697754,268.5733337402344,143.25,53.720001220703125,63.76599884033203,21.05699920654297,270.7733459472656,141.0399932861328,52.0099983215332,62.19900131225586,20.527999877929688,265.5233459472656,143.22999572753906,53.56999969482422,63.301998138427734,20.827999114990234,266.9766540527344,73035900,32784300,32273000,162134000,66060000
2021-10-13,137.68484497070312,48.1346549987793,62.97600173950195,20.89595603942871,270.3599853515625,140.91000366210938,52.2599983215332,62.97600173950195,20.93899917602539,270.3599853515625,141.39999389648438,52.58000183105469,63.21799850463867,20.989999771118164,271.8033447265625,139.1999969482422,51.869998931884766,62.209999084472656,20.71299934387207,268.59332275390625,141.24000549316406,52.380001068115234,63.21799850463867,20.917999267578125,270.15667724609375,78762700,18534000,24203000,180652000,42360300
2021-10-14,140.4695587158203,49.645198822021484,63.380001068115234,21.7012996673584,272.7733459472656,143.75999450683594,53.900001525878906,63.380001068115234,21.746000289916992,272.7733459472656,143.8800048828125,54.0,63.6879997253418,21.7549991607666,273.4166564941406,141.50999450683594,52.72999954223633,62.67900085449219,21.121999740600586,271.1166687011719,142.11000061035156,52.900001525878906,63.222999572753906,21.288000106811523,271.8299865722656,69907100,26586700,26717000,243589000,36741600
2021-10-15,141.52487182617188,50.16099548339844,62.82899856567383,21.817062377929688,281.010009765625,144.83999633789062,54.459999084472656,62.82899856567383,21.86199951171875,281.010009765625,144.89999389648438,54.4900016784668,63.94200134277344,21.930999755859375,281.07000732421875,143.50999450683594,53.810001373291016,62.51599884033203,21.66200065612793,274.1166687011719,143.77000427246094,54.20000076293945,63.79999923706055,21.809999465942383,274.5799865722656,67940300,25231100,41169000,226994000,56773800
2021-10-18,143.1957244873047,50.17020034790039,63.797000885009766,22.176326751708984,290.03668212890625,146.5500030517578,54.470001220703125,63.797000885009766,22.222000122070312,290.03668212890625,146.83999633789062,54.560001373291016,63.840999603271484,22.291000366210938,291.7533264160156,143.16000366210938,53.720001220703125,62.058998107910156,21.643999099731445,283.8233337402344,143.4499969482422,54.189998626708984,63.209999084472656,21.749000549316406,283.92999267578125,85589200,22407600,46691000,189494000,72621600
2021-10-19,145.3551483154297,50.85177993774414,63.900001525878906,22.24418067932129,288.0899963378906,148.75999450683594,55.209999084472656,63.900001525878906,22.290000915527344,288.0899963378906,149.1699981689453,55.220001220703125,64.0999984741211,22.378999710083008,292.6499938964844,146.5500030517578,54.369998931884766,63.22999954223633,22.03700065612793,287.5033264160156,147.00999450683594,54.630001068115234,63.696998596191406,22.275999069213867,292.510009765625,76378900,18392900,76331000,161473000,52143300
2021-10-20,145.8436737060547,50.99916076660156,62.513999938964844,22.057565689086914,288.6000061035156,149.25999450683594,55.369998931884766,62.513999938964844,22.10300064086914,288.6000061035156,149.75,55.4900016784668,63.7400016784668,22.433000564575195,289.8299865722656,148.1199951171875,55.08000183105469,61.71500015258789,21.98200035095215,285.7933349609375,148.6999969482422,55.25,62.55699920654297,22.30500030517578,288.45001220703125,58418800,16850300,106220000,146276000,42096300
2021-10-21,146.0586395263672,51.57941818237305,65.31600189208984,22.645357131958008,298.0,149.47999572753906,56.0,65.31600189208984,22.691999435424805,298.0,149.63999938964844,56.06999969482422,65.4010009765625,22.711000442504883,300.0,147.8699951171875,54.83000183105469,62.8650016784668,22.08300018310547,285.1666564941406,148.80999755859375,54.93000030517578,62.888999938964844,22.097000122070312,285.3333435058594,61421000,38390900,84371000,187590000,94444500
2021-10-22,145.28671264648438,45.555686950683594,66.47799682617188,22.67928123474121,303.2266540527344,148.69000244140625,49.459999084472656,66.47799682617188,22.72599983215332,303.2266540527344,150.17999267578125,50.54999923706055,66.5459976196289,23.1299991607666,303.3333435058594,148.63999938964844,49.13999938964844,65.18099975585938,22.56100082397461,296.9866638183594,149.69000244140625,50.38999938964844,65.18099975585938,22.822999954223633,298.5,58883400,109971900,61860000,249384000,68642400
2021-10-25,145.2378692626953,45.5096321105957,67.16600036621094,23.118379592895508,341.6199951171875,148.63999938964844,49.40999984741211,67.16600036621094,23.166000366210938,341.6199951171875,149.3699951171875,50.06999969482422,67.58799743652344,23.354999542236328,348.3399963378906,147.6199951171875,49.310001373291016,65.70700073242188,22.770000457763672,314.73333740234375,148.67999267578125,49.83000183105469,66.3740005493164,22.972999572753906,316.84332275390625,50720600,43178800,38335000,230235000,188556300
2021-10-26,145.90231323242188,44.46883010864258,66.85199737548828,24.66619110107422,339.4766540527344,149.32000732421875,48.279998779296875,66.85199737548828,24.716999053955078,339.4766540527344,150.83999633789062,49.439998626708984,67.64900207519531,25.259000778198242,364.9800109863281,149.00999450683594,47.93000030517578,66.2770004272461,23.923999786376953,333.8133239746094,149.3300018310547,49.400001525878906,67.3759994506836,23.98900032043457,341.5633239746094,60893400,68405400,29048000,485898000,187245000
2021-10-27,145.4430694580078,44.109619140625,66.29199981689453,24.400741577148438,345.9533386230469,148.85000610351562,47.88999938964844,66.29199981689453,24.451000213623047,345.9533386230469,149.72999572753906,48.81999969482422,67.14099884033203,25.09000015258789,356.9599914550781,148.49000549316406,47.869998931884766,66.18499755859375,24.281999588012695,343.59332275390625,149.36000061035156,48.52000045776367,66.9000015258789,24.474000930786133,346.5533447265625,56094900,41081500,22769000,245990000,115579500
2021-10-28,149.07797241210938,44.28462600708008,67.40499877929688,24.88973045349121,359.0133361816406,152.57000732421875,48.08000183105469,67.40499877929688,24.94099998474121,359.0133361816406,153.1699981689453,48.36000061035156,67.68000030517578,24.950000762939453,360.3333435058594,149.72000122070312,47.880001068115234,66.8030014038086,24.523000717163086,351.3999938964844,149.82000732421875,48.13999938964844,67.09500122070312,24.878000259399414,356.10333251953125,100077900,31317200,28594000,234204000,81639600
2021-10-29,146.371337890625,45.131996154785156,69.03099822998047,25.514442443847656,371.3333435058594,149.8000030517578,49.0,69.03099822998047,25.566999435424805,371.3333435058594,149.94000244140625,49.279998779296875,69.09700012207031,25.708999633789062,371.7366638183594,146.41000366210938,47.91999816894531,67.1240005493164,25.0,357.7366638183594,147.22000122070312,48.099998474121094,67.30599975585938,25.000999450683594,360.6199951171875,124953200,42301000,38253000,292503000,89755200
2021-11-01,145.55059814453125,45.63858413696289,68.11699676513672,25.773914337158203,402.86334228515625,148.9600067138672,49.54999923706055,68.11699676513672,25.82699966430664,402.86334228515625,149.6999969482422,49.599998474121094,68.99700164794922,25.893999099731445,403.25,147.8000030517578,49.0,67.65399932861328,25.226999282836914,372.88665771484375,148.99000549316406,49.400001525878906,68.90599822998047,25.64900016784668,381.6666564941406,74588300,28013700,31109000,265740000,168146100
